cls,file,session
Phomopsis,IMG_9961.jpg,burst:Phomopsis:IMG_:0
Phomopsis,IMG_9962.jpg,burst:Phomopsis:IMG_:0
Phomopsis,IMG_9963.jpg,burst:Phomopsis:IMG_:0
Phomopsis,IMG_9965.jpg,burst:Phomopsis:IMG_:0
Phomopsis,IMG_9968.jpg,burst:Phomopsis:IMG_:0
Phomopsis,IMG_9969.jpg,burst:Phomopsis:IMG_:0
Phomopsis,IMG_9970.jpg,burst:Phomopsis:IMG_:0
Phomopsis,IMG_9972.jpg,burst:Phomopsis:IMG_:0
Phomopsis,IMG_9973.jpg,burst:Phomopsis:IMG_:0
Phomopsis,IMG_9977.jpg,burst:Phomopsis:IMG_:1
Phomopsis,IMG_9980.jpg,burst:Phomopsis:IMG_:1
Phomopsis,IMG_9983.jpg,burst:Phomopsis:IMG_:1
Phomopsis,IMG_9984.jpg,burst:Phomopsis:IMG_:1
Phomopsis,IMG_9985.jpg,burst:Phomopsis:IMG_:1
Phomopsis,IMG_9986.jpg,burst:Phomopsis:IMG_:1
Phomopsis,IMG_9987.jpg,burst:Phomopsis:IMG_:1
Phomopsis,IMG_9988.jpg,burst:Phomopsis:IMG_:1
Phomopsis,IMG_9989.jpg,burst:Phomopsis:IMG_:1
Phomopsis,IMG_9990.jpg,burst:Phomopsis:IMG_:1
Phomopsis,IMG_9991.jpg,burst:Phomopsis:IMG_:1
Phomopsis,1804cc6c-4bef-4c2e-a3cb-f8e75809fdd2.jpg,single:Phomopsis:1804cc6c-4bef-4c2e-a3cb-f8e75809fdd2
Phomopsis,47b54c8d-4854-4850-b79a-69ed18c63e25.jpg,single:Phomopsis:47b54c8d-4854-4850-b79a-69ed18c63e25
Phomopsis,93419149-25d2-4cb8-bd1d-27ffc6b69f49.jpg,single:Phomopsis:93419149-25d2-4cb8-bd1d-27ffc6b69f49
Phomopsis,93ef94a8-5491-4efc-9102-cdf71dc9c56e.jpg,single:Phomopsis:93ef94a8-5491-4efc-9102-cdf71dc9c56e
Phomopsis,a3167015-5eae-408f-98d1-5224f810d3d5.jpg,single:Phomopsis:a3167015-5eae-408f-98d1-5224f810d3d5
Phomopsis,IMG_9937_frame00000.jpg,video:Phomopsis:IMG_9937
Phomopsis,IMG_9937_frame00239.jpg,video:Phomopsis:IMG_9937
Phomopsis,IMG_9937_frame00478.jpg,video:Phomopsis:IMG_9937
Phomopsis,IMG_9937_frame00717.jpg,video:Phomopsis:IMG_9937
Phomopsis,IMG_9937_frame00956.jpg,video:Phomopsis:IMG_9937
Phomopsis,IMG_9937_frame01195.jpg,video:Phomopsis:IMG_9937
Phomopsis,IMG_9937_frame01434.jpg,video:Phomopsis:IMG_9937
Phomopsis,IMG_9937_frame01673.jpg,video:Phomopsis:IMG_9937
Phomopsis,IMG_9938_frame00000.jpg,video:Phomopsis:IMG_9938
Phomopsis,IMG_9938_frame00239.jpg,video:Phomopsis:IMG_9938
Phomopsis,IMG_9938_frame00478.jpg,video:Phomopsis:IMG_9938
Phomopsis,IMG_9938_frame00717.jpg,video:Phomopsis:IMG_9938
Phomopsis,IMG_9938_frame00956.jpg,video:Phomopsis:IMG_9938
Phomopsis,IMG_9938_frame01195.jpg,video:Phomopsis:IMG_9938
Phomopsis,IMG_9938_frame01434.jpg,video:Phomopsis:IMG_9938
Phomopsis,IMG_9938_frame01673.jpg,video:Phomopsis:IMG_9938
Phomopsis,IMG_9938_frame01912.jpg,video:Phomopsis:IMG_9938
Phomopsis,IMG_9938_frame02151.jpg,video:Phomopsis:IMG_9938
Phomopsis,IMG_9938_frame02390.jpg,video:Phomopsis:IMG_9938
Phomopsis,IMG_9938_frame02629.jpg,video:Phomopsis:IMG_9938
Phomopsis,IMG_9938_frame02868.jpg,video:Phomopsis:IMG_9938
Phomopsis,IMG_9954_frame00000.jpg,video:Phomopsis:IMG_9954
Phomopsis,IMG_9954_frame00162.jpg,video:Phomopsis:IMG_9954
Phomopsis,IMG_9954_frame00324.jpg,video:Phomopsis:IMG_9954
Phomopsis,IMG_9954_frame00486.jpg,video:Phomopsis:IMG_9954
Phomopsis,IMG_9954_frame00648.jpg,video:Phomopsis:IMG_9954
Phomopsis,IMG_9954_frame00810.jpg,video:Phomopsis:IMG_9954
Phomopsis,IMG_9954_frame00972.jpg,video:Phomopsis:IMG_9954
Phomopsis,IMG_9954_frame01134.jpg,video:Phomopsis:IMG_9954
Phomopsis,IMG_9954_frame01296.jpg,video:Phomopsis:IMG_9954
Phomopsis,IMG_9975_frame00000.jpg,video:Phomopsis:IMG_9975
Phomopsis,IMG_9975_frame00239.jpg,video:Phomopsis:IMG_9975
Phomopsis,IMG_9975_frame00478.jpg,video:Phomopsis:IMG_9975
Phomopsis,IMG_9975_frame00717.jpg,video:Phomopsis:IMG_9975
Phomopsis,IMG_9975_frame00956.jpg,video:Phomopsis:IMG_9975
Phomopsis,IMG_9975_frame01195.jpg,video:Phomopsis:IMG_9975
Phomopsis,IMG_9975_frame01434.jpg,video:Phomopsis:IMG_9975
Phomopsis,IMG_9975_frame01673.jpg,video:Phomopsis:IMG_9975
Phomopsis,IMG_9975_frame01912.jpg,video:Phomopsis:IMG_9975
Phomopsis,IMG_9976_frame00000.jpg,video:Phomopsis:IMG_9976
Phomopsis,IMG_9976_frame00239.jpg,video:Phomopsis:IMG_9976
Phomopsis,IMG_9976_frame00478.jpg,video:Phomopsis:IMG_9976
Phomopsis,IMG_9976_frame00717.jpg,video:Phomopsis:IMG_9976
Phomopsis,IMG_9976_frame00956.jpg,video:Phomopsis:IMG_9976
Phomopsis,IMG_9976_frame01195.jpg,video:Phomopsis:IMG_9976
Phomopsis,IMG_9976_frame01434.jpg,video:Phomopsis:IMG_9976
Phomopsis,IMG_9976_frame01673.jpg,video:Phomopsis:IMG_9976
Phomopsis,IMG_9976_frame01912.jpg,video:Phomopsis:IMG_9976
Phomopsis,IMG_9976_frame02151.jpg,video:Phomopsis:IMG_9976
Phomopsis,IMG_9976_frame02390.jpg,video:Phomopsis:IMG_9976
Phomopsis,IMG_9978_frame00000.jpg,video:Phomopsis:IMG_9978
Phomopsis,IMG_9978_frame00239.jpg,video:Phomopsis:IMG_9978
Phomopsis,IMG_9978_frame00478.jpg,video:Phomopsis:IMG_9978
Phomopsis,IMG_9978_frame00717.jpg,video:Phomopsis:IMG_9978
Phomopsis,IMG_9978_frame00956.jpg,video:Phomopsis:IMG_9978
Phomopsis,IMG_9978_frame01195.jpg,video:Phomopsis:IMG_9978
Phomopsis,IMG_9978_frame01434.jpg,video:Phomopsis:IMG_9978
Phomopsis,IMG_9978_frame01673.jpg,video:Phomopsis:IMG_9978
Phomopsis,IMG_9979_frame00000.jpg,video:Phomopsis:IMG_9979
Phomopsis,IMG_9979_frame00239.jpg,video:Phomopsis:IMG_9979
Phomopsis,IMG_9979_frame00478.jpg,video:Phomopsis:IMG_9979
Phomopsis,IMG_9979_frame00717.jpg,video:Phomopsis:IMG_9979
Phomopsis,IMG_9979_frame00956.jpg,video:Phomopsis:IMG_9979
Pink_disease,IMG_2796.JPG,burst:Pink_disease:IMG_:0
Pink_disease,IMG_2798.JPG,burst:Pink_disease:IMG_:0
Pink_disease,IMG_2803.JPG,burst:Pink_disease:IMG_:1
Pink_disease,IMG_2805.JPG,burst:Pink_disease:IMG_:1
Pink_disease,WhatsApp Image 2026-06-10 at 8.41.16 AM (1).jpg,whatsapp:Pink_disease:2026-06-10
Pink_disease,WhatsApp Image 2026-06-10 at 8.41.16 AM.jpg,whatsapp:Pink_disease:2026-06-10
Pink_disease,WhatsApp Image 2026-06-10 at 8.41.17 AM (1).jpg,whatsapp:Pink_disease:2026-06-10
Pink_disease,WhatsApp Image 2026-06-10 at 8.41.17 AM (2).jpg,whatsapp:Pink_disease:2026-06-10
Pink_disease,WhatsApp Image 2026-06-10 at 8.41.17 AM (3).jpg,whatsapp:Pink_disease:2026-06-10
Pink_disease,WhatsApp Image 2026-06-10 at 8.41.17 AM.jpg,whatsapp:Pink_disease:2026-06-10
Root_disease,IMG_0749.HEIC.jpg,burst:Root_disease:IMG_:0
Root_disease,IMG_0750.HEIC.jpg,burst:Root_disease:IMG_:0
Root_disease,IMG_1774.JPG,burst:Root_disease:IMG_:1
Root_disease,IMG_1775.JPG,burst:Root_disease:IMG_:1
Root_disease,IMG_1776.JPG,burst:Root_disease:IMG_:1
Root_disease,IMG_1777.JPG,burst:Root_disease:IMG_:1
Root_disease,IMG_1778.JPG,burst:Root_disease:IMG_:1
Root_disease,IMG_1779.JPG,burst:Root_disease:IMG_:1
Root_disease,IMG_1780.JPG,burst:Root_disease:IMG_:1
Root_disease,IMG_1781.JPG,burst:Root_disease:IMG_:1
Root_disease,IMG_1782.JPG,burst:Root_disease:IMG_:1
Root_disease,IMG_1783.JPG,burst:Root_disease:IMG_:1
Root_disease,IMG_1784.JPG,burst:Root_disease:IMG_:1
Root_disease,IMG_1785.JPG,burst:Root_disease:IMG_:1
Root_disease,IMG_1786.JPG,burst:Root_disease:IMG_:1
Root_disease,IMG_1787.JPG,burst:Root_disease:IMG_:1
Root_disease,IMG_1788.JPG,burst:Root_disease:IMG_:1
Root_disease,IMG_1789.JPG,burst:Root_disease:IMG_:1
Root_disease,IMG_1790.JPG,burst:Root_disease:IMG_:1
Root_disease,IMG_1791.JPG,burst:Root_disease:IMG_:1
Root_disease,IMG_1792.JPG,burst:Root_disease:IMG_:1
Root_disease,IMG_1793.JPG,burst:Root_disease:IMG_:1
Root_disease,IMG_1794.JPG,burst:Root_disease:IMG_:1
Root_disease,IMG_1795.JPG,burst:Root_disease:IMG_:1
Root_disease,IMG_1796.JPG,burst:Root_disease:IMG_:1
Root_disease,IMG_1797.JPG,burst:Root_disease:IMG_:1
Root_disease,IMG_1798.JPG,burst:Root_disease:IMG_:1
Root_disease,IMG_1799.JPG,burst:Root_disease:IMG_:1
Root_disease,IMG_1800.JPG,burst:Root_disease:IMG_:1
Root_disease,IMG_1801.JPG,burst:Root_disease:IMG_:1
Root_disease,IMG_1802.JPG,burst:Root_disease:IMG_:1
Root_disease,IMG_1803.JPG,burst:Root_disease:IMG_:1
Root_disease,IMG_1804.JPG,burst:Root_disease:IMG_:1
Root_disease,IMG_1805.JPG,burst:Root_disease:IMG_:1
Root_disease,IMG_1806.JPG,burst:Root_disease:IMG_:1
Root_disease,IMG_1807.JPG,burst:Root_disease:IMG_:1
Root_disease,IMG_1808.JPG,burst:Root_disease:IMG_:1
Root_disease,IMG_1809.JPG,burst:Root_disease:IMG_:1
Root_disease,IMG_1810.JPG,burst:Root_disease:IMG_:1
Root_disease,IMG_1811.JPG,burst:Root_disease:IMG_:1
Root_disease,IMG_1812.JPG,burst:Root_disease:IMG_:1
Root_disease,IMG_1815.JPG,burst:Root_disease:IMG_:1
Root_disease,IMG_1816.JPG,burst:Root_disease:IMG_:1
Root_disease,IMG_1817.JPG,burst:Root_disease:IMG_:1
Root_disease,IMG_1818.JPG,burst:Root_disease:IMG_:1
Root_disease,IMG_1820.JPG,burst:Root_disease:IMG_:1
Root_disease,IMG_1823.JPG,burst:Root_disease:IMG_:1
Root_disease,IMG_1825.JPG,burst:Root_disease:IMG_:1
Root_disease,IMG_1826.JPG,burst:Root_disease:IMG_:1
Root_disease,IMG_1827.JPG,burst:Root_disease:IMG_:1
Root_disease,IMG_1829.JPG,burst:Root_disease:IMG_:1
Root_disease,IMG_2226.HEIC.jpg,burst:Root_disease:IMG_:2
Root_disease,IMG_2227.HEIC.jpg,burst:Root_disease:IMG_:2
Root_disease,IMG_2228.HEIC.jpg,burst:Root_disease:IMG_:2
Root_disease,IMG_2229.HEIC.jpg,burst:Root_disease:IMG_:2
Root_disease,IMG_2230.HEIC.jpg,burst:Root_disease:IMG_:2
Root_disease,IMG_2275.HEIC.jpg,burst:Root_disease:IMG_:3
Root_disease,IMG_2276.HEIC.jpg,burst:Root_disease:IMG_:3
Root_disease,IMG_2277.HEIC.jpg,burst:Root_disease:IMG_:3
Root_disease,IMG_2278.HEIC.jpg,burst:Root_disease:IMG_:3
Root_disease,IMG_2279.HEIC.jpg,burst:Root_disease:IMG_:3
Root_disease,IMG_2280.HEIC.jpg,burst:Root_disease:IMG_:3
Root_disease,IMG_2281.HEIC.jpg,burst:Root_disease:IMG_:3
Root_disease,IMG_2283.HEIC.jpg,burst:Root_disease:IMG_:3
Root_disease,IMG_2423.HEIC.jpg,burst:Root_disease:IMG_:4
Root_disease,IMG_2424.HEIC.jpg,burst:Root_disease:IMG_:4
Root_disease,IMG_2425.HEIC.jpg,burst:Root_disease:IMG_:4
Root_disease,IMG_2426.HEIC.jpg,burst:Root_disease:IMG_:4
Root_disease,IMG_2427.HEIC.jpg,burst:Root_disease:IMG_:4
Root_disease,IMG_2428.HEIC.jpg,burst:Root_disease:IMG_:4
Root_disease,IMG_2429.HEIC.jpg,burst:Root_disease:IMG_:4
Root_disease,IMG_2432.HEIC.jpg,burst:Root_disease:IMG_:4
Root_disease,IMG_2433.HEIC.jpg,burst:Root_disease:IMG_:4
Root_disease,IMG_2434.HEIC.jpg,burst:Root_disease:IMG_:4
Root_disease,IMG_2435.HEIC.jpg,burst:Root_disease:IMG_:4
Root_disease,2.jpg,single:Root_disease:2
Root_disease,3.jpg,single:Root_disease:3
Root_disease,WhatsApp Image 2026-06-10 at 8.41.19 AM.jpg,whatsapp:Root_disease:2026-06-10
